Date,Open,High,Low,Close,Adj Close,Volume
2010-04-20,163.8000030517578,163.8000030517578,160.5,161.5500030517578,121.12606811523438,41848
2010-04-21,153.47500610351562,174.5,153.47500610351562,172.875,129.61727905273438,336610
2010-04-22,174.4499969482422,182.5,166.10000610351562,167.9499969482422,125.92462158203125,722478
2010-04-23,165.0,176.85000610351562,165.0,174.77499389648438,131.04180908203125,240860
2010-04-26,176.5,182.25,172.52499389648438,180.25,135.14686584472656,219806
2010-04-27,181.5,183.5,178.5749969482422,180.14999389648438,135.07186889648438,139622
2010-04-28,179.02499389648438,181.4499969482422,173.125,176.3000030517578,132.1852264404297,90212
2010-04-29,176.3249969482422,188.0,174.0500030517578,182.72500610351562,137.00259399414062,343756
2010-04-30,180.5,185.0,180.5,182.35000610351562,136.72137451171875,133700
2010-05-03,179.0,184.0,179.0,181.0,135.7091827392578,201648
2010-05-04,180.5,183.72500610351562,177.5749969482422,180.3249969482422,135.20306396484375,170784
2010-05-05,176.0,183.47500610351562,171.5500030517578,179.625,134.67825317382812,311080
2010-05-06,183.0,183.0,177.625,178.60000610351562,133.90975952148438,144492
2010-05-07,176.97500610351562,177.0,173.10000610351562,176.125,132.05401611328125,34878
2010-05-10,175.125,181.5,175.125,180.625,135.42800903320312,351628
2010-05-11,179.0,182.3249969482422,177.9250030517578,179.1750030517578,134.3408660888672,320044
2010-05-12,181.4499969482422,183.0,178.10000610351562,180.35000610351562,135.2218475341797,348454
2010-05-13,180.8000030517578,200.0,180.8000030517578,196.64999389648438,147.44317626953125,687112
2010-05-14,197.25,203.72500610351562,193.375,197.47500610351562,148.06170654296875,308408
2010-05-17,195.72500610351562,206.85000610351562,190.0,203.10000610351562,152.2792205810547,310402
2010-05-18,203.0,210.75,203.0,208.8249969482422,156.5716552734375,303340
2010-05-19,206.0500030517578,209.0749969482422,196.02499389648438,202.5749969482422,151.8855743408203,142642
2010-05-20,200.10000610351562,207.25,197.5,199.3249969482422,149.44882202148438,67896
2010-05-21,198.0,198.0,184.27499389648438,190.14999389648438,142.56961059570312,287442
2010-05-24,194.9499969482422,198.75,191.27499389648438,195.47500610351562,146.56219482421875,40976
2010-05-25,193.0,195.35000610351562,189.0500030517578,189.64999389648438,142.19471740722656,83266
2010-05-26,190.0,196.0,187.60000610351562,189.75,142.2696990966797,26950
2010-05-27,189.5,195.89999389648438,189.5,191.47500610351562,143.56309509277344,69994
2010-05-28,195.0,199.0,194.0,198.0500030517578,148.4928436279297,70172
2010-05-31,197.64999389648438,202.5,197.64999389648438,201.22500610351562,150.87335205078125,72500
2010-06-01,197.5,209.5,197.5,207.47500610351562,155.5594940185547,132554
2010-06-02,207.60000610351562,211.9250030517578,206.64999389648438,210.52499389648438,157.84625244140625,129766
2010-06-03,210.0,224.5,210.0,215.89999389648438,161.87631225585938,389040
2010-06-04,217.625,219.5,211.0500030517578,212.10000610351562,159.0271759033203,50524
2010-06-07,207.5,217.1999969482422,202.60000610351562,210.625,157.9212646484375,576840
2010-06-08,212.0,214.5,205.0,205.5749969482422,154.13487243652344,132056
2010-06-09,200.0500030517578,209.9499969482422,200.0500030517578,204.60000610351562,153.4038543701172,36540
2010-06-10,206.77499389648438,212.5,204.0,210.6750030517578,157.95872497558594,180664
2010-06-11,208.5,214.5,206.3249969482422,211.8000030517578,158.80224609375,58078
2010-06-14,213.0,216.0,211.3000030517578,214.02499389648438,160.47048950195312,39566
2010-06-15,214.5,219.4499969482422,211.02499389648438,215.10000610351562,161.2765350341797,74452
2010-06-16,216.0,221.0,209.14999389648438,215.9250030517578,161.8950958251953,77298
2010-06-17,216.625,221.9499969482422,216.22500610351562,220.52499389648438,165.343994140625,43394
2010-06-18,222.52499389648438,222.52499389648438,213.5,215.4499969482422,161.53897094726562,156004
2010-06-21,217.10000610351562,220.75,214.0,219.1750030517578,164.3318328857422,51452
2010-06-22,217.5,229.1999969482422,217.0,228.125,171.04232788085938,320818
2010-06-23,230.5,235.47500610351562,225.75,233.02499389648438,174.71621704101562,434608
2010-06-24,230.5,241.9499969482422,230.5,240.52499389648438,180.3394775390625,181916
2010-06-25,237.5,241.5,234.27499389648438,235.1999969482422,176.3470001220703,90112
2010-06-28,236.0,239.5,235.5,237.4250030517578,178.01524353027344,67506
2010-06-29,236.77499389648438,238.97500610351562,231.5,232.5,174.32260131835938,151196
2010-06-30,235.5,235.5,231.0,233.85000610351562,175.3347625732422,237028
2010-07-01,227.5,234.875,227.5,232.3249969482422,174.19137573242188,37278
2010-07-02,230.60000610351562,245.9499969482422,230.60000610351562,236.375,177.2279815673828,168798
2010-07-05,238.0,244.0,236.125,237.4250030517578,178.01524353027344,62112
2010-07-06,238.5,243.39999389648438,234.0,234.6999969482422,175.97206115722656,105054
2010-07-07,237.5,237.89999389648438,232.5500030517578,234.625,175.91583251953125,161528
2010-07-08,235.5,238.0,235.5,237.375,177.97769165039062,77556
2010-07-09,236.0,239.4499969482422,236.0,238.14999389648438,178.558837890625,30682
2010-07-12,235.5,241.4499969482422,233.9499969482422,239.27499389648438,179.40228271484375,111322
2010-07-13,241.0,243.0,235.0749969482422,241.375,180.97683715820312,600120
2010-07-14,249.5,249.5,240.02499389648438,248.22500610351562,187.66778564453125,171744
2010-07-15,237.8249969482422,246.75,237.8249969482422,243.39999389648438,184.0198974609375,34130
2010-07-16,249.5,249.5,239.02499389648438,244.9250030517578,185.17286682128906,230366
2010-07-19,238.0500030517578,246.5,238.0500030517578,242.72500610351562,183.50953674316406,9474
2010-07-20,242.5,245.0,240.0,244.02499389648438,184.49244689941406,45606
2010-07-21,237.5,247.5,237.5,246.02499389648438,186.00445556640625,37076
2010-07-22,249.4250030517578,262.8999938964844,240.0749969482422,254.4499969482422,192.3741455078125,465204
2010-07-23,260.57501220703125,262.0,255.0,257.6499938964844,194.79344177246094,300310
2010-07-26,262.20001220703125,270.5,256.75,264.17498779296875,199.7266387939453,282590
2010-07-27,254.5,268.75,254.5,263.0249938964844,198.85714721679688,48434
2010-07-28,264.45001220703125,273.0249938964844,262.5,267.29998779296875,202.08921813964844,412076
2010-07-29,269.95001220703125,275.0,265.04998779296875,267.0,201.86239624023438,500314
2010-07-30,270.8500061035156,274.45001220703125,262.5,271.75,205.45359802246094,55814
2010-08-02,273.5,275.0,265.07501220703125,266.7749938964844,201.6922607421875,86786
2010-08-03,269.8500061035156,269.8500061035156,257.04998779296875,259.70001220703125,196.34335327148438,127328
2010-08-04,259.9750061035156,262.0,252.5749969482422,261.57501220703125,197.7609100341797,136454
2010-08-05,267.3999938964844,267.3999938964844,256.0249938964844,257.54998779296875,194.7178192138672,194664
2010-08-06,256.5,268.0,256.5,262.79998779296875,198.68704223632812,222988
2010-08-09,264.0,268.9750061035156,262.0,262.70001220703125,198.61146545410156,204698
2010-08-10,261.20001220703125,264.17498779296875,260.5249938964844,261.79998779296875,197.93099975585938,152568
2010-08-11,256.5,261.5,255.5,257.0249938964844,194.32090759277344,10810
2010-08-12,253.52499389648438,261.0,251.0,255.35000610351562,193.05455017089844,184878
2010-08-13,253.0,266.32501220703125,253.0,263.07501220703125,198.89495849609375,516602
2010-08-16,266.4750061035156,272.25,266.4750061035156,270.1499938964844,204.2439727783203,66146
2010-08-17,272.5,275.95001220703125,271.0,271.375,205.17007446289062,50484
2010-08-18,274.9750061035156,299.70001220703125,272.75,281.125,212.54144287109375,450312
2010-08-19,284.0,284.0,277.67498779296875,279.82501220703125,211.5586395263672,190302
2010-08-20,279.3500061035156,279.3500061035156,269.1000061035156,270.07501220703125,204.18722534179688,79874
2010-08-23,269.0,274.3999938964844,265.20001220703125,266.375,201.389892578125,104350
2010-08-24,266.0,274.45001220703125,263.375,265.1499938964844,200.46371459960938,102320
2010-08-25,264.9750061035156,267.5,264.0,265.0,200.35032653808594,342796
2010-08-26,257.0,267.5,257.0,264.7749938964844,200.18023681640625,93362
2010-08-27,262.5,269.45001220703125,262.5,265.29998779296875,200.57711791992188,104648
2010-08-30,263.0,267.9750061035156,262.5,266.45001220703125,201.4465789794922,35514
2010-08-31,266.0,269.0,259.0,264.82501220703125,200.21803283691406,70242
2010-09-01,265.9750061035156,277.75,263.70001220703125,275.125,208.00518798828125,85068
2010-09-02,275.0,283.75,271.0,276.5,209.04478454589844,239250
2010-09-03,278.0,284.0,274.04998779296875,282.54998779296875,213.61878967285156,174828
2010-09-06,287.45001220703125,287.45001220703125,279.54998779296875,283.625,214.4315643310547,58096
2010-09-07,287.0,289.5,275.1000061035156,286.7250061035156,216.77529907226562,69670
2010-09-08,287.5,294.5,285.04998779296875,291.07501220703125,220.06402587890625,84730
2010-09-09,289.0,319.67498779296875,289.0,313.2749938964844,236.8480682373047,931266
2010-09-13,316.42498779296875,337.8500061035156,313.5,325.82501220703125,246.3363800048828,984848
2010-09-14,330.0,330.75,307.54998779296875,309.3999938964844,233.91844177246094,177550
2010-09-15,311.0,318.5,300.0,306.07501220703125,231.40460205078125,358844
2010-09-16,307.25,309.45001220703125,297.0,301.0249938964844,227.58668518066406,171350
2010-09-17,307.4750061035156,307.4750061035156,300.0,302.7749938964844,228.90965270996094,312434
2010-09-20,307.0,308.1000061035156,301.5,305.7250061035156,231.14004516601562,106026
2010-09-21,302.5,307.5,301.0,303.92498779296875,229.7791290283203,97904
2010-09-22,307.5,307.5,300.07501220703125,301.5249938964844,227.9646759033203,60946
2010-09-23,301.4750061035156,305.9750061035156,298.04998779296875,303.17498779296875,229.21212768554688,40950
2010-09-24,305.4750061035156,317.79998779296875,298.5,309.375,233.89956665039062,90398
2010-09-27,312.5,316.5,303.0,304.8500061035156,230.47848510742188,74458
2010-09-28,305.0,309.125,300.6000061035156,305.04998779296875,230.629638671875,33636
2010-09-29,306.5,309.95001220703125,302.5,307.57501220703125,232.53868103027344,22472
2010-09-30,307.57501220703125,309.5,305.5,307.375,232.3874969482422,242948
2010-10-01,309.5,317.0,307.5,311.7749938964844,235.71400451660156,133660
2010-10-04,312.0,317.2250061035156,307.79998779296875,310.375,234.6556396484375,38678
2010-10-05,309.0,319.20001220703125,298.8500061035156,311.2749938964844,235.33602905273438,112458
2010-10-06,314.95001220703125,321.3999938964844,312.5,316.25,239.09732055664062,149934
2010-10-07,316.5,319.4750061035156,308.57501220703125,312.1499938964844,235.99761962890625,104924
2010-10-08,317.375,317.375,308.0,309.125,233.71046447753906,22164
2010-10-11,317.20001220703125,317.9750061035156,307.5,308.875,233.5215301513672,214662
2010-10-12,310.0,312.5,306.0,308.57501220703125,233.2947235107422,67876
2010-10-13,309.0,311.875,307.0,308.75,233.42703247070312,38618
2010-10-14,309.0,334.6499938964844,309.0,327.0249938964844,247.24363708496094,655524
2010-10-15,329.5,341.5,323.07501220703125,326.1499938964844,246.5821075439453,345364
2010-10-18,329.5,329.5,315.0,317.29998779296875,239.8911590576172,76432
2010-10-19,319.17498779296875,339.25,319.0,332.6000061035156,251.4585418701172,668076
2010-10-20,337.20001220703125,361.04998779296875,334.2749938964844,341.45001220703125,258.1495361328125,997998
2010-10-21,344.70001220703125,344.70001220703125,328.20001220703125,336.29998779296875,254.25592041015625,287078
2010-10-22,336.0,341.5,330.0,334.95001220703125,253.23529052734375,177932
2010-10-25,338.8999938964844,342.04998779296875,332.5,335.3500061035156,253.53762817382812,91570
2010-10-26,332.54998779296875,336.5,320.70001220703125,327.20001220703125,247.37596130371094,101202
2010-10-27,329.70001220703125,329.92498779296875,321.5,325.29998779296875,245.93948364257812,48872
2010-10-28,323.125,333.5,321.0,327.875,247.8862762451172,72644
2010-10-29,315.0,327.29998779296875,314.75,320.5249938964844,242.32940673828125,121128
2010-11-01,325.0,335.5,316.5,318.54998779296875,240.8362579345703,96754
2010-11-02,322.4750061035156,324.0,311.5249938964844,317.75,240.2313232421875,234788
2010-11-03,320.0,343.5,318.04998779296875,326.29998779296875,246.69546508789062,1149526
2010-11-04,329.3500061035156,330.5,322.5,326.875,247.1303253173828,78744
2010-11-08,331.0,339.5,327.5,335.79998779296875,253.8778839111328,233604
2010-11-09,336.0,340.0,332.5,337.3500061035156,255.04974365234375,252540
2010-11-10,336.8999938964844,339.5,333.25,335.3500061035156,253.53762817382812,130268
2010-11-11,336.04998779296875,341.70001220703125,332.4750061035156,339.17498779296875,256.4295349121094,295692
2010-11-12,340.0,341.95001220703125,322.54998779296875,323.6499938964844,244.69203186035156,154906
2010-11-15,328.25,329.5,317.0,321.54998779296875,243.1042938232422,332068
2010-11-16,322.0,324.7749938964844,318.9750061035156,323.20001220703125,244.35179138183594,179854
2010-11-18,323.20001220703125,324.0,315.0,322.0,243.4445343017578,242310
2010-11-19,322.0,322.0,315.75,319.7250061035156,241.72463989257812,321290
2010-11-22,312.5,315.0,271.0,303.20001220703125,229.23097229003906,1273640
2010-11-23,304.0,307.5,283.54998779296875,299.17498779296875,226.18798828125,779920
2010-11-24,305.5,307.3999938964844,285.5,288.3999938964844,218.0416259765625,131586
2010-11-25,290.0249938964844,297.375,279.125,285.67498779296875,215.98143005371094,66442
2010-11-26,287.5,295.0,238.4250030517578,287.1499938964844,217.0966339111328,129744
2010-11-29,290.04998779296875,291.4750061035156,275.20001220703125,277.375,209.706298828125,190856
2010-11-30,278.04998779296875,284.5,265.0,269.25,203.56350708007812,382708
2010-12-01,270.0,281.0,270.0,278.20001220703125,210.3300018310547,297510
2010-12-02,279.0,289.0,278.7749938964844,285.2250061035156,215.64126586914062,204652
2010-12-03,282.5,282.5,272.625,278.92498779296875,210.878173828125,140796
2010-12-06,279.0,294.5,276.7749938964844,281.2749938964844,212.6548614501953,319162
2010-12-07,281.5,303.45001220703125,278.0,293.17498779296875,221.65167236328125,594964
2010-12-08,293.125,294.95001220703125,284.0,286.6499938964844,216.718505859375,141176
2010-12-09,289.5,289.5,270.0,275.42498779296875,208.2320556640625,152684
2010-12-10,270.0,297.5,261.0249938964844,290.625,219.723876953125,260940
2010-12-13,292.57501220703125,307.79998779296875,291.4750061035156,304.8500061035156,230.47848510742188,331898
2010-12-14,305.5,320.0,305.5,315.625,238.62484741210938,283396
2010-12-15,319.8500061035156,321.25,305.0,306.95001220703125,232.06617736816406,101272
2010-12-16,307.0,320.0,300.0,317.95001220703125,240.38262939453125,126990
2010-12-20,318.0,323.0,312.5,319.3999938964844,241.47885131835938,216904
2010-12-21,321.3500061035156,321.3500061035156,310.75,312.07501220703125,235.9408721923828,32564
2010-12-22,313.0,315.70001220703125,306.0,307.0249938964844,232.12283325195312,31830
2010-12-23,292.0,318.79998779296875,292.0,307.45001220703125,232.4441375732422,66576
2010-12-24,307.5,313.79998779296875,303.29998779296875,311.1499938964844,235.2415313720703,23326
2010-12-27,314.70001220703125,319.8999938964844,310.25,317.1499938964844,239.7777557373047,77554
2010-12-28,317.75,318.0,308.3500061035156,310.29998779296875,234.598876953125,31823
2010-12-29,311.0,314.3999938964844,310.0,311.5,235.5061492919922,17106
2010-12-30,312.79998779296875,318.0,306.3500061035156,311.8999938964844,235.80853271484375,30604
2010-12-31,316.75,319.0,314.0,316.45001220703125,239.24856567382812,47992
2011-01-03,318.0,324.75,308.0,308.8500061035156,233.502685546875,83627
2011-01-04,301.45001220703125,312.45001220703125,301.45001220703125,302.3999938964844,228.62611389160156,93610
2011-01-05,303.5,321.0,289.79998779296875,294.54998779296875,222.6912841796875,113839
2011-01-06,290.04998779296875,305.0,290.04998779296875,298.0,225.29965209960938,77302
2011-01-07,298.8999938964844,299.0,288.0,289.04998779296875,218.53305053710938,92302
2011-01-10,292.8999938964844,292.8999938964844,282.0,286.29998779296875,216.45396423339844,34168
2011-01-11,286.29998779296875,294.0,284.0,287.5,217.3612060546875,103156
2011-01-12,289.0,290.0,270.54998779296875,279.54998779296875,211.3506622314453,117099
2011-01-13,282.0,287.5,278.20001220703125,279.79998779296875,211.53968811035156,139909
2011-01-14,280.0,281.5,271.8500061035156,277.8500061035156,210.06549072265625,126165
2011-01-17,274.95001220703125,274.95001220703125,264.1499938964844,264.79998779296875,200.1990966796875,49644
2011-01-18,265.5,266.95001220703125,252.35000610351562,253.5,191.65585327148438,122572
2011-01-19,253.5,266.95001220703125,246.0,251.4499969482422,190.10597229003906,584167
2011-01-20,252.6999969482422,256.79998779296875,246.0,248.60000610351562,187.95130920410156,128800
2011-01-21,248.0,248.0,243.0,245.39999389648438,188.56600952148438,65801
2011-01-24,240.3000030517578,248.5,240.3000030517578,245.0,188.25865173339844,133675
2011-01-25,247.39999389648438,254.5,245.14999389648438,252.10000610351562,193.7143096923828,119423
2011-01-27,255.8000030517578,255.8000030517578,238.5500030517578,244.10000610351562,187.56710815429688,137418
2011-01-28,242.0,247.8000030517578,224.10000610351562,235.14999389648438,180.68988037109375,234681
2011-01-31,230.0,251.0,220.0,232.60000610351562,178.73043823242188,219617
2011-02-01,233.0,234.89999389648438,225.6999969482422,230.0500030517578,176.77105712890625,38671
2011-02-02,230.0,236.89999389648438,225.25,230.3000030517578,176.96310424804688,135985
2011-02-03,229.5,238.10000610351562,224.75,230.39999389648438,177.03997802734375,77244
2011-02-04,234.8000030517578,239.85000610351562,230.0,231.39999389648438,177.808349609375,77353
2011-02-07,232.0,234.89999389648438,229.9499969482422,230.10000610351562,176.80946350097656,51904
2011-02-08,230.0,233.0,229.10000610351562,230.0,176.73260498046875,60270
2011-02-09,228.0,232.8000030517578,225.0,227.39999389648438,174.73475646972656,97368
2011-02-10,226.0,229.5,215.10000610351562,219.64999389648438,168.77964782714844,102535
2011-02-11,220.0,244.89999389648438,216.25,235.4499969482422,180.92039489746094,162909
2011-02-14,237.39999389648438,256.79998779296875,231.5,249.85000610351562,191.98541259765625,76335
2011-02-15,244.64999389648438,258.5,244.64999389648438,250.9499969482422,192.8306121826172,177031
2011-02-16,270.0,295.04998779296875,265.29998779296875,271.0,208.23715209960938,841724
2011-02-17,261.45001220703125,294.0,261.45001220703125,289.3999938964844,222.37571716308594,636224
2011-02-18,290.8500061035156,311.5,272.0,288.0,221.2999725341797,650537
2011-02-21,288.0,289.8500061035156,267.5,275.29998779296875,211.54122924804688,120543
2011-02-22,271.75,289.70001220703125,270.20001220703125,276.1000061035156,212.15597534179688,305239
2011-02-23,276.1000061035156,287.0,276.0,280.79998779296875,215.76747131347656,101369
2011-02-24,280.79998779296875,282.0,272.0,274.8999938964844,211.23391723632812,73929
2011-02-25,274.0,275.0,251.0,259.20001220703125,199.1699676513672,65562
2011-02-28,259.8500061035156,272.0,245.5,254.9499969482422,195.9042510986328,265283
2011-03-01,259.6499938964844,268.79998779296875,254.14999389648438,257.8500061035156,198.13259887695312,167746
2011-03-03,260.0,279.29998779296875,257.0,274.1000061035156,210.61917114257812,276553
2011-03-04,276.0,277.8999938964844,270.0,273.20001220703125,209.92758178710938,91870
2011-03-07,270.0,289.79998779296875,253.0,282.1499938964844,216.80484008789062,303600
2011-03-08,284.0,288.8999938964844,280.8500061035156,282.70001220703125,217.22747802734375,163113
2011-03-09,330.0,330.0,284.0,289.1499938964844,222.18365478515625,129488
2011-03-10,290.0,293.70001220703125,278.1000061035156,287.79998779296875,221.146240234375,123698
2011-03-11,287.0,289.0,284.0,287.1000061035156,220.60842895507812,81876
2011-03-14,288.95001220703125,288.95001220703125,283.29998779296875,284.1499938964844,218.3416290283203,37867
2011-03-15,255.0,285.0,255.0,279.25,214.57643127441406,135339
2011-03-16,275.20001220703125,287.95001220703125,273.1499938964844,279.45001220703125,214.7301025390625,68034
2011-03-17,275.8500061035156,286.8999938964844,275.8500061035156,280.3500061035156,215.4216766357422,58632
2011-03-18,283.8500061035156,291.79998779296875,275.1000061035156,286.1000061035156,219.83999633789062,143819
2011-03-21,288.04998779296875,291.79998779296875,278.3999938964844,280.8500061035156,215.80587768554688,102141
2011-03-22,279.8500061035156,285.0,278.3999938964844,280.1000061035156,215.22959899902344,70819
2011-03-23,280.5,282.0,278.0,278.70001220703125,214.15386962890625,46034
2011-03-24,280.75,284.70001220703125,279.29998779296875,281.8500061035156,216.57431030273438,80705
2011-03-25,282.0,286.0,278.5,282.70001220703125,217.22747802734375,80354
2011-03-28,282.8500061035156,289.0,278.54998779296875,286.54998779296875,220.18577575683594,78900
2011-03-29,287.3999938964844,289.95001220703125,282.25,283.29998779296875,217.6884765625,42318
2011-03-30,285.29998779296875,288.5,279.20001220703125,281.3500061035156,216.19007873535156,56008
2011-03-31,282.29998779296875,302.6499938964844,281.3500061035156,288.3500061035156,221.5688934326172,476744
2011-04-01,287.3999938964844,303.70001220703125,286.0,300.75,231.09707641601562,115553
2011-04-04,303.0,305.25,295.20001220703125,302.04998779296875,232.09597778320312,147941
2011-04-05,302.5,303.0,291.0,300.8500061035156,231.17398071289062,79685
2011-04-06,301.3999938964844,314.0,295.1000061035156,297.20001220703125,228.3692626953125,151095
2011-04-07,292.0,304.8999938964844,292.0,299.8500061035156,230.40560913085938,148420
2011-04-08,300.0,307.75,295.29998779296875,304.70001220703125,234.13229370117188,102464
2011-04-11,304.8999938964844,321.79998779296875,304.8999938964844,316.6499938964844,243.31468200683594,311459
2011-04-13,315.04998779296875,327.8999938964844,310.20001220703125,324.79998779296875,249.57720947265625,347248
2011-04-15,327.3500061035156,339.8999938964844,326.5,337.04998779296875,258.9901428222656,225456
2011-04-18,340.1000061035156,349.70001220703125,334.0,342.04998779296875,262.8320617675781,1153020
2011-04-19,342.54998779296875,354.0,336.0,351.54998779296875,270.1319274902344,199031
2011-04-20,356.54998779296875,359.8999938964844,349.1499938964844,352.0,270.4776916503906,417686
2011-04-21,356.70001220703125,356.70001220703125,316.0,317.75,244.15988159179688,337799
2011-04-25,320.0,328.79998779296875,316.0,324.8500061035156,249.6155548095703,575165
2011-04-26,326.0,326.0,305.1499938964844,308.8500061035156,237.32119750976562,239491
2011-04-27,309.75,324.79998779296875,309.04998779296875,321.95001220703125,247.38726806640625,144292
